,latitude,longitude,diameter_mm,length_cm_drilled,length_cm_concrete,date
14166,-26.32653,-48.88585,300,1008,1016,2022-01-13
14167,-26.3265,-48.88578,300,1008,1016,2022-01-13
14168,-26.32648,-48.88591,300,1008,1024,2022-01-13
14169,-26.3264,-48.88585,300,936,936,2022-01-13
14170,-26.32566,-48.85082,400,1408,1440,2022-08-24
14171,-26.32421,-48.8499,400,1408,1416,2022-08-24
14172,-26.32419,-48.8513,250,856,840,2018-04-25
14173,-26.32418,-48.8512,250,912,896,2018-04-24
14174,-26.32418,-48.85121,250,904,888,2018-04-25
14175,-26.32418,-48.85034,400,1408,1408,2022-08-22
14176,-26.32417,-48.85126,250,904,896,2018-04-25
14177,-26.32416,-48.85117,250,832,824,2018-04-24
14178,-26.32416,-48.85121,250,912,896,2018-04-25
14179,-26.32415,-48.85121,250,912,896,2018-04-24
14180,-26.32415,-48.85125,250,904,872,2018-04-25
14181,-26.32415,-48.85119,250,912,856,2018-04-25
14182,-26.32414,-48.85118,250,912,928,2018-04-24
14183,-26.32414,-48.85119,250,912,880,2018-04-24
14184,-26.32414,-48.8512,250,912,904,2018-04-24
14185,-26.32413,-48.85121,250,912,912,2018-04-24
14186,-26.32413,-48.85121,250,904,896,2018-04-24
14187,-26.32413,-48.85028,400,1408,1416,2022-08-25
14188,-26.32412,-48.8512,250,912,880,2018-04-24
14189,-26.32412,-48.8512,250,904,872,2018-04-24
14190,-26.32412,-48.85125,250,848,792,2018-04-25
14191,-26.32411,-48.85124,250,912,896,2018-04-25
14192,-26.32411,-48.85126,250,920,904,2018-04-25
14193,-26.3241,-48.85117,250,920,664,2018-04-24
14194,-26.3241,-48.8512,250,904,896,2018-04-24
14195,-26.3241,-48.85116,250,912,872,2018-04-24
14196,-26.3241,-48.85123,250,912,880,2018-04-24
14197,-26.32409,-48.85118,250,912,904,2018-04-24
14198,-26.32409,-48.85037,400,1408,1416,2022-08-24
14199,-26.32407,-48.8512,250,912,928,2018-04-24
14200,-26.32407,-48.85126,250,912,904,2018-04-24
14201,-26.32407,-48.85115,250,912,888,2018-04-24
14202,-26.32407,-48.85127,250,912,888,2018-04-25
14203,-26.32407,-48.85124,250,912,880,2018-04-25
14204,-26.32405,-48.85007,400,1408,1416,2022-08-25
14205,-26.32404,-48.85119,250,912,872,2018-04-24
14206,-26.32403,-48.85124,250,912,904,2018-04-24
14207,-26.32403,-48.85119,250,912,896,2018-04-24
14208,-26.32403,-48.85126,250,912,888,2018-04-24
14209,-26.32403,-48.85121,250,904,872,2018-04-25
14210,-26.32402,-48.85129,250,912,904,2018-04-24
14211,-26.32402,-48.85122,250,912,856,2018-04-24
14212,-26.32402,-48.85123,250,904,848,2018-04-24
14213,-26.32402,-48.85125,250,912,888,2018-04-24
14214,-26.32402,-48.85116,250,912,896,2018-04-24
14215,-26.32402,-48.85123,250,912,888,2018-04-24
14216,-26.32401,-48.85129,250,912,888,2018-04-25
14217,-26.32401,-48.85133,250,912,904,2018-04-25
14218,-26.324,-48.85122,250,912,888,2018-04-24
14219,-26.324,-48.85001,300,1208,1216,2022-08-24
14220,-26.32399,-48.85035,400,1408,1416,2022-08-25
14221,-26.32395,-48.85025,400,1408,1416,2022-08-22
14222,-26.32394,-48.85129,250,912,920,2018-04-25
14223,-26.32393,-48.85018,400,1408,1416,2022-08-24
14224,-26.32393,-48.85056,300,1208,1216,2022-08-25
14225,-26.32391,-48.85042,300,1208,1208,2022-08-24
14226,-26.32391,-48.85014,300,1208,1216,2022-08-24
14227,-26.32391,-48.85042,300,1208,1216,2022-08-24
14228,-26.32391,-48.85042,300,1208,1208,2022-08-24
14229,-26.3239,-48.85015,400,1408,1416,2022-08-24
14230,-26.3239,-48.84963,300,1208,1216,2022-08-24
14231,-26.32389,-48.8503,400,1408,1408,2022-08-22
14232,-26.32388,-48.8504,400,1408,1432,2022-08-25
14233,-26.32388,-48.85041,400,1408,1408,2022-08-25
14234,-26.32385,-48.85019,400,1408,1408,2022-08-24
14235,-26.32385,-48.85019,400,1408,1416,2022-08-24
14236,-26.32385,-48.8508,400,1408,1416,2022-08-24
14237,-26.32385,-48.85011,400,1408,1424,2022-08-22
14238,-26.32385,-48.85042,400,1408,1392,2022-08-25
14239,-26.32384,-48.85026,300,1208,1216,2022-08-25
14240,-26.32383,-48.85006,400,1408,1416,2022-08-24
14241,-26.32382,-48.85013,400,1408,1400,2022-08-22
14242,-26.32382,-48.85026,400,1408,1440,2022-08-22
14243,-26.32382,-48.85023,400,1408,1472,2022-08-25
14244,-26.32381,-48.85048,300,1208,1208,2022-08-24
14245,-26.32381,-48.85025,400,1408,1416,2022-08-24
14246,-26.32381,-48.85019,400,1408,1416,2022-08-25
14247,-26.32381,-48.85025,400,1408,1424,2022-08-25
14248,-26.3238,-48.85047,400,1408,1416,2022-08-24
14249,-26.3238,-48.85033,400,1408,1416,2022-08-22
14250,-26.3238,-48.85013,400,1408,1416,2022-08-22
14251,-26.3238,-48.85017,400,1408,1408,2022-08-22
14252,-26.32379,-48.85052,400,1408,1416,2022-08-24
14253,-26.32379,-48.85009,400,1408,1416,2022-08-22
14254,-26.32379,-48.85013,400,1408,1424,2022-08-22
14255,-26.32378,-48.85011,400,1408,1416,2022-08-24
14256,-26.32378,-48.84996,400,1416,1424,2022-08-22
14257,-26.32378,-48.85017,400,1440,1440,2022-08-22
14258,-26.32378,-48.85111,300,1208,1216,2022-08-25
14259,-26.32378,-48.85111,300,1208,1216,2022-08-25
14260,-26.32378,-48.85111,300,1208,1208,2022-08-25
14261,-26.32378,-48.85111,300,1208,1216,2022-08-25
14262,-26.32378,-48.85111,300,1208,1216,2022-08-25
14263,-26.32378,-48.85111,300,1208,1208,2022-08-25
14264,-26.32377,-48.85017,400,1408,1408,2022-08-22
14265,-26.32377,-48.84998,400,1408,1424,2022-08-22
14266,-26.32376,-48.84996,300,1208,1208,2022-08-24
14267,-26.32376,-48.85054,300,1208,1208,2022-08-25
14268,-26.32375,-48.8506,400,1408,1416,2022-08-24
14269,-26.32374,-48.85044,300,1208,1216,2022-08-24
14270,-26.32374,-48.85032,300,1208,1208,2022-08-25
14271,-26.32374,-48.85048,300,1208,1216,2022-08-25
14272,-26.32373,-48.85018,400,1408,1416,2022-08-22
14273,-26.32373,-48.85018,400,1408,1408,2022-08-22
14274,-26.32373,-48.85018,400,1408,1416,2022-08-22
14275,-26.32372,-48.85046,400,1408,1416,2022-08-25
14276,-26.3237,-48.85041,300,1208,1216,2022-08-24
14277,-26.3237,-48.85018,300,1208,1216,2022-08-24
14278,-26.32369,-48.85022,400,1408,1408,2022-08-22
14279,-26.32369,-48.8504,400,1408,1416,2022-08-25
14280,-26.32369,-48.85053,300,1208,1216,2022-08-25
14281,-26.32368,-48.85035,400,1408,1416,2022-08-22
14282,-26.32367,-48.8504,400,1408,1408,2022-08-24
14283,-26.32365,-48.84992,300,1208,1216,2022-08-24
14284,-26.32364,-48.85028,400,1408,1408,2022-08-24
14285,-26.32363,-48.85081,400,1408,1416,2022-08-25
14286,-26.32362,-48.85027,400,1408,1416,2022-08-24
14287,-26.3236,-48.85053,400,1408,1408,2022-08-24
14288,-26.32357,-48.85005,400,1408,1416,2022-08-24
14289,-26.32356,-48.85164,400,1408,1416,2022-08-22
14290,-26.32353,-48.8501,300,1208,1216,2022-08-25
14291,-26.32349,-48.8507,300,1208,1216,2022-08-24
14292,-26.32348,-48.85033,400,1408,1408,2022-08-22
14293,-26.32287,-48.85086,300,1208,1224,2022-08-24
14294,-26.32152,-48.85095,300,1208,1216,2022-08-24
14295,-26.32066,-48.83957,300,1104,1096,2021-06-14
14296,-26.32065,-48.83937,300,1104,1096,2021-06-14
14297,-26.32063,-48.83958,300,1104,1096,2021-06-11
14298,-26.32063,-48.83944,300,1104,1104,2021-06-11
14299,-26.32062,-48.83945,300,1104,960,2021-06-11
14300,-26.32062,-48.83946,300,1104,1104,2021-06-11
14301,-26.32062,-48.83946,300,1104,1088,2021-06-14
14302,-26.32061,-48.83962,300,1104,1112,2021-06-11
14303,-26.32061,-48.83949,300,1104,1096,2021-06-14
14304,-26.3206,-48.83953,300,1104,1096,2021-06-14
14305,-26.32059,-48.83976,300,1104,1112,2021-06-11
14306,-26.32059,-48.83964,300,1104,1112,2021-06-11
14307,-26.32059,-48.83971,300,1104,1096,2021-06-14
14308,-26.32058,-48.83954,400,1008,1024,2021-06-14
14309,-26.32058,-48.83973,300,1104,1096,2021-06-14
14310,-26.32058,-48.83943,300,1104,1088,2021-06-14
14311,-26.32057,-48.83962,400,1008,1032,2021-06-14
14312,-26.32056,-48.83951,400,1008,992,2021-06-14
14313,-26.32055,-48.83964,400,1112,1104,2021-06-11
14314,-26.32055,-48.83947,400,1104,1096,2021-06-10
14315,-26.32054,-48.83975,400,1104,1112,2021-06-11
14316,-26.32053,-48.83975,300,1104,1104,2021-06-11
14317,-26.32053,-48.83955,400,1008,1024,2021-06-14
14318,-26.32052,-48.83972,400,1104,1104,2021-06-11
14319,-26.32051,-48.83944,400,1008,1016,2021-06-14
14320,-26.32051,-48.83946,400,1008,1016,2021-06-14
14321,-26.3205,-48.83971,300,1112,1112,2021-06-14
14322,-26.3205,-48.83961,400,1016,1024,2021-06-14
14323,-26.3205,-48.83943,400,1104,1096,2021-06-10
14324,-26.3205,-48.83978,400,1104,1088,2021-06-10
14325,-26.32049,-48.83976,400,1104,1088,2021-06-11
14326,-26.32048,-48.83948,400,1104,1096,2021-06-11
14327,-26.32048,-48.83976,400,1104,1104,2021-06-11
14328,-26.32047,-48.8394,400,1016,1016,2021-06-14
14329,-26.32047,-48.83946,400,1104,1096,2021-06-10
14330,-26.32046,-48.83978,400,1104,1096,2021-06-11
14331,-26.32046,-48.83942,400,1104,1232,2021-06-10
14332,-26.32044,-48.83978,300,1104,1112,2021-06-14
14333,-26.32044,-48.83977,400,1104,1096,2021-06-10
14334,-26.32042,-48.83985,400,1104,1096,2021-06-11
14335,-26.32042,-48.8396,300,1120,1128,2021-06-14
14336,-26.32041,-48.83963,300,1104,1096,2021-06-14
14337,-26.32041,-48.83975,300,1104,1096,2021-06-14
14338,-26.32041,-48.8394,400,1104,1088,2021-06-10
14339,-26.32039,-48.83975,300,1104,1096,2021-06-10
14340,-26.32037,-48.83942,300,1112,1112,2021-06-11
14341,-26.32037,-48.83944,300,1112,1096,2021-06-14
14342,-26.32037,-48.83985,400,1104,1104,2021-06-10
14343,-26.32036,-48.8398,300,1104,1112,2021-06-14
14344,-26.32036,-48.83985,300,1104,1112,2021-06-10
14345,-26.32032,-48.83942,300,1096,1096,2021-06-11
14346,-26.32032,-48.83977,300,1112,1104,2021-06-14
14347,-26.32032,-48.83953,400,720,1064,2021-06-10
14348,-26.32031,-48.83941,300,1104,1104,2021-06-11
14349,-26.32029,-48.83991,400,1008,1008,2021-06-14
14350,-26.32029,-48.83934,400,1008,1016,2021-06-14
14351,-26.32028,-48.83942,300,1104,1088,2021-06-14
14352,-26.32027,-48.83972,300,1104,1136,2021-06-10
14353,-26.32025,-48.83942,300,1112,1128,2021-06-14
14354,-26.32024,-48.83942,300,1104,1080,2021-06-14
14355,-26.32023,-48.83944,300,1104,1096,2021-06-11
14356,-26.32021,-48.83932,400,1008,1024,2021-06-14
14357,-26.32017,-48.8398,300,1104,1096,2021-06-10
14358,-26.32016,-48.83969,300,1104,1088,2021-06-10
14359,-26.32015,-48.83941,300,1104,1080,2021-06-14
14360,-26.32015,-48.83983,300,1112,1104,2021-06-14
14361,-26.32014,-48.83988,400,1104,1088,2021-06-11
14362,-26.32014,-48.83985,300,1112,1088,2021-06-10
14363,-26.32013,-48.83944,300,1104,1112,2021-06-11
14364,-26.3201,-48.83957,300,1104,1128,2021-06-10
14365,-26.32009,-48.8395,300,1112,1088,2021-06-11
14366,-26.32009,-48.8395,300,1104,1120,2021-06-11
14367,-26.32009,-48.8395,300,1112,1096,2021-06-11
14368,-26.32009,-48.83957,300,1120,1104,2021-06-14
14369,-26.32009,-48.83946,300,1104,1096,2021-06-14
14370,-26.32009,-48.8395,300,1104,1104,2021-06-14
14371,-26.32006,-48.83971,300,1104,1104,2021-06-14
14372,-26.32004,-48.83971,300,1104,1096,2021-06-14
14373,-26.32004,-48.83939,300,1104,1104,2021-06-14
14374,-26.32004,-48.8397,300,1104,1096,2021-06-14
14375,-26.32002,-48.83975,300,1104,1112,2021-06-10
14376,-26.31973,-48.8527,300,1208,1208,2022-08-24
14377,-26.31738,-48.8254,250,1008,1016,2022-04-11
14378,-26.31735,-48.82537,250,1008,1008,2022-04-11
14379,-26.31732,-48.82536,250,1008,1016,2022-04-11
14380,-26.31732,-48.82539,250,1008,1016,2022-04-11
14381,-26.31732,-48.82551,400,1024,1040,2022-04-08
14382,-26.31731,-48.8254,250,1008,1008,2022-04-11
14383,-26.31729,-48.82544,250,1008,1008,2022-04-11
14384,-26.31729,-48.82542,250,1016,1024,2022-04-11
14385,-26.31728,-48.82545,250,1008,1016,2022-04-11
14386,-26.31728,-48.82537,250,1008,1024,2022-04-11
14387,-26.31726,-48.82539,400,1008,1016,2022-04-08
14388,-26.31726,-48.82542,400,1008,1048,2022-04-08
14389,-26.31725,-48.82532,250,1008,1016,2022-04-11
14390,-26.31724,-48.8254,250,1008,1016,2022-04-11
14391,-26.31724,-48.82545,250,1008,1008,2022-04-08
14392,-26.31724,-48.82549,250,1008,1024,2022-04-08
14393,-26.31723,-48.82548,250,1008,1016,2022-04-08
14394,-26.31723,-48.82531,250,1008,1040,2022-04-08
14395,-26.31722,-48.8253,250,1008,1024,2022-04-08
14396,-26.31722,-48.82543,250,1008,1032,2022-04-08
14397,-26.31722,-48.82542,250,1008,1016,2022-04-08
14398,-26.31721,-48.8253,250,1008,1016,2022-04-08
14399,-26.3172,-48.82536,400,1008,1008,2022-04-11
14400,-26.3172,-48.82542,250,1008,1024,2022-04-11
14401,-26.3172,-48.82541,400,1008,1016,2022-04-11
14402,-26.31719,-48.82541,250,1008,1016,2022-04-11
14403,-26.31719,-48.82538,250,1016,1040,2022-04-11
14404,-26.31718,-48.82532,250,1016,1024,2022-04-08
14405,-26.31717,-48.82543,250,1008,1016,2022-04-11
14406,-26.31717,-48.8253,250,1008,1032,2022-04-08
14407,-26.31717,-48.82536,250,1008,1032,2022-04-08
14408,-26.31716,-48.82538,250,1008,1016,2022-04-11
14409,-26.31716,-48.82543,250,1008,1016,2022-04-11
14410,-26.31716,-48.82536,400,1008,1016,2022-04-08
14411,-26.31714,-48.82532,250,1016,1032,2022-04-11
14412,-26.31713,-48.82534,250,1016,1040,2022-04-08
14413,-26.317,-48.82547,400,1008,1016,2022-04-08
14414,-26.31323,-48.86012,250,1504,1512,2021-09-23
14415,-26.31321,-48.86005,250,808,816,2021-09-23
14416,-26.3132,-48.85999,250,1504,1504,2021-09-25
14417,-26.31314,-48.86003,250,808,800,2021-09-23
14418,-26.31311,-48.86001,250,808,808,2021-09-23
14419,-26.31309,-48.86005,250,1504,1504,2021-09-23
14420,-26.31309,-48.86003,250,1504,1504,2021-09-23
14421,-26.31308,-48.86003,250,808,808,2021-09-23
14422,-26.31308,-48.86011,250,808,816,2021-09-23
14423,-26.31307,-48.86001,250,808,816,2021-09-23
14424,-26.31304,-48.8601,250,808,816,2021-09-23
14425,-26.31304,-48.86007,250,808,816,2021-09-25
14426,-26.31302,-48.86,250,1504,1504,2021-09-23
14427,-26.31302,-48.8601,250,808,808,2021-09-23
14428,-26.31301,-48.85999,250,808,816,2021-09-23
14429,-26.31299,-48.86008,250,1504,1504,2021-09-23
14430,-26.31299,-48.86005,250,1512,1512,2021-09-24
14431,-26.31298,-48.86007,250,1512,1504,2021-09-23
14432,-26.31298,-48.86006,250,1504,1504,2021-09-23
14433,-26.31298,-48.86013,250,1504,1520,2021-09-23
14434,-26.31298,-48.8601,250,1504,1512,2021-09-25
14435,-26.31296,-48.86009,250,808,808,2021-09-23
14436,-26.31296,-48.86013,250,1504,1520,2021-09-25
14437,-26.31294,-48.86018,250,1504,1512,2021-09-23
14438,-26.31294,-48.86002,250,808,800,2021-09-23
14439,-26.31293,-48.86007,250,1504,1512,2021-09-23
14440,-26.31291,-48.85999,250,1504,1504,2021-09-23
14441,-26.3129,-48.85995,250,1504,1504,2021-09-23
14442,-26.31289,-48.86004,250,808,808,2021-09-23
14443,-26.31288,-48.85995,250,1504,1512,2021-09-23
14444,-26.31287,-48.86008,250,1504,1512,2021-09-25
14445,-26.31286,-48.86006,250,1504,1504,2021-09-23
14446,-26.31286,-48.86007,250,1504,1512,2021-09-23
14447,-26.31285,-48.86003,250,1504,1512,2021-09-23
14448,-26.31285,-48.86007,250,1568,1568,2021-09-25
14449,-26.31285,-48.86009,250,808,816,2021-09-25
14450,-26.31285,-48.86008,250,808,808,2021-09-25
14451,-26.31282,-48.86005,250,1504,1512,2021-09-23
14452,-26.31282,-48.86001,250,1536,1544,2021-09-23
14453,-26.3128,-48.86007,250,1504,1504,2021-09-23
14454,-26.31276,-48.86,250,1520,1528,2021-09-23
14455,-26.3098,-48.85128,300,1512,1456,2021-04-07
14456,-26.30972,-48.85121,300,1520,1448,2021-04-07
14457,-26.30972,-48.85117,300,1016,984,2021-04-07
14458,-26.30971,-48.85113,300,1016,1008,2021-04-07
14459,-26.30971,-48.85122,300,1016,1024,2021-04-07
14460,-26.30969,-48.85119,300,1512,1368,2021-04-07
14461,-26.30968,-48.85114,300,1016,992,2021-04-07
14462,-26.30968,-48.85121,300,1616,1592,2021-04-22
14463,-26.30968,-48.85124,300,1608,1584,2021-04-22
14464,-26.30967,-48.8512,300,1024,992,2021-04-08
14465,-26.30967,-48.8512,300,1016,992,2021-04-08
14466,-26.30967,-48.8512,400,1608,1504,2021-04-08
14467,-26.30967,-48.85112,300,1024,1024,2021-04-07
14468,-26.30967,-48.85117,300,1016,968,2021-04-07
14469,-26.30966,-48.85114,300,1512,1456,2021-04-07
14470,-26.30529,-48.82895,300,656,680,2019-09-11
14471,-26.30501,-48.82487,300,1208,1176,2022-02-14
14472,-26.30494,-48.82493,300,1216,376,2022-02-14
14473,-26.3049,-48.82479,300,1216,1048,2022-02-14
14474,-26.30489,-48.82481,300,1208,1192,2022-02-14
14475,-26.30489,-48.83642,300,1608,1616,2019-09-11
14476,-26.30488,-48.82478,300,1216,1208,2022-02-14
14477,-26.30487,-48.82483,300,1216,1200,2022-02-14
14478,-26.30484,-48.82479,300,1224,1192,2022-02-14
14479,-26.30483,-48.82481,300,1608,1600,2022-02-14
14480,-26.30482,-48.8249,300,1160,1176,2022-02-14
14481,-26.30482,-48.8248,300,1624,1608,2022-02-14
14482,-26.30482,-48.83526,300,1608,1616,2019-09-11
14483,-26.30482,-48.83526,300,488,496,2019-09-11
14484,-26.30482,-48.83526,300,656,680,2019-09-11
14485,-26.3048,-48.82471,300,1208,1200,2022-02-14
14486,-26.30479,-48.82466,300,1216,1200,2022-02-14
14487,-26.30479,-48.82479,300,1232,1224,2022-02-14
14488,-26.30479,-48.82486,300,1616,1608,2022-02-14
14489,-26.30477,-48.82482,300,1208,1176,2022-02-14
14490,-26.30476,-48.82486,300,1616,1600,2022-02-14
14491,-26.30476,-48.82475,300,1216,1192,2022-02-14
14492,-26.30474,-48.82485,300,1208,1200,2022-02-14
14493,-26.30472,-48.82483,300,1216,1224,2022-02-14
14494,-26.30471,-48.82478,300,1208,1160,2022-02-14
14495,-26.30469,-48.82477,300,1616,1592,2022-02-14
14496,-26.30469,-48.82477,300,1224,1216,2022-02-14
14497,-26.30437,-48.82968,300,656,664,2019-09-11
14498,-26.30421,-48.83017,300,1608,1624,2019-09-11
14499,-26.30421,-48.83017,300,1608,1616,2019-09-11
14500,-26.30421,-48.8299,300,656,680,2019-09-11
14501,-26.3042,-48.83006,300,760,760,2019-09-11
14502,-26.30419,-48.82988,300,656,672,2019-09-11
14503,-26.30419,-48.83001,300,1608,1624,2019-09-10
14504,-26.30415,-48.82975,300,1608,1624,2019-09-10
14505,-26.30413,-48.8301,300,656,672,2019-09-11
14506,-26.30413,-48.83012,300,1608,1624,2019-09-11
14507,-26.30411,-48.83004,300,1608,1120,2019-09-10
14508,-26.3041,-48.83041,300,1608,1624,2019-09-10
14509,-26.30407,-48.83008,300,1608,1632,2019-09-10
14510,-26.30407,-48.82974,300,1608,1616,2019-09-09
14511,-26.30406,-48.83011,300,1608,1616,2019-09-10
14512,-26.30405,-48.83004,300,1608,1624,2019-09-10
14513,-26.30404,-48.83001,300,1608,1624,2019-09-09
14514,-26.30404,-48.82997,300,1608,1624,2019-09-09
14515,-26.30404,-48.82993,300,1608,1608,2019-09-09
14516,-26.30403,-48.83015,300,672,672,2019-09-11
14517,-26.30403,-48.83003,300,680,696,2019-09-11
14518,-26.30403,-48.83005,300,1608,1616,2019-09-10
14519,-26.30403,-48.83007,300,664,672,2019-09-09
14520,-26.30403,-48.83007,300,1608,1616,2019-09-09
14521,-26.30403,-48.83007,300,656,680,2019-09-09
14522,-26.30402,-48.83,300,1608,1648,2019-09-10
14523,-26.30402,-48.82991,300,1608,1616,2019-09-09
14524,-26.30401,-48.83004,300,656,664,2019-09-11
14525,-26.30401,-48.83001,300,656,680,2019-09-11
14526,-26.304,-48.83002,300,656,688,2019-09-11
14527,-26.304,-48.82992,300,664,680,2019-09-11
14528,-26.304,-48.82962,300,656,664,2019-09-11
14529,-26.304,-48.83006,300,1608,1624,2019-09-10
14530,-26.30399,-48.83003,300,1608,1632,2019-09-11
14531,-26.30397,-48.83009,300,1624,1616,2019-09-11
14532,-26.30397,-48.82998,300,672,672,2019-09-11
14533,-26.30397,-48.83003,300,1608,1616,2019-09-09
14534,-26.30396,-48.83005,300,656,672,2019-09-11
14535,-26.30396,-48.83014,300,1608,1616,2019-09-09
14536,-26.30395,-48.8303,300,656,664,2019-09-11
14537,-26.30395,-48.83014,300,1608,1616,2019-09-11
14538,-26.30395,-48.82999,300,656,672,2019-09-11
14539,-26.30395,-48.83004,300,1608,1624,2019-09-10
14540,-26.30395,-48.82999,300,1608,1608,2019-09-10
14541,-26.30394,-48.83012,300,656,680,2019-09-11
14542,-26.30394,-48.83001,300,1608,1640,2019-09-09
14543,-26.30392,-48.82995,300,1608,1624,2019-09-11
14544,-26.30392,-48.82999,300,1608,1608,2019-09-10
14545,-26.30391,-48.82992,300,1616,1616,2019-09-10
14546,-26.30391,-48.82996,300,1608,1624,2019-09-09
14547,-26.30391,-48.82992,300,1608,1632,2019-09-09
14548,-26.3039,-48.82986,300,1608,1608,2019-09-10
14549,-26.3039,-48.82999,300,1608,1624,2019-09-09
14550,-26.30389,-48.83006,300,1608,1088,2019-09-10
14551,-26.30388,-48.83006,300,1608,1632,2019-09-09
14552,-26.30388,-48.82995,300,1608,1624,2019-09-09
14553,-26.30387,-48.83009,300,1616,1616,2019-09-11
14554,-26.30385,-48.82994,300,656,664,2019-09-11
14555,-26.30382,-48.83017,300,1608,1624,2019-09-10
14556,-26.3038,-48.82999,300,1608,1616,2019-09-10
14557,-26.30378,-48.83026,300,1608,1616,2019-09-10
14558,-26.30378,-48.83027,300,1608,1616,2019-09-09
14559,-26.30376,-48.83007,300,1608,1632,2019-09-10
14560,-26.30375,-48.83025,300,1608,1616,2019-09-10
14561,-26.30364,-48.82995,300,1608,1624,2019-09-09
14562,-26.30344,-48.83042,300,656,664,2019-09-11
14563,-26.30269,-48.87244,250,1512,1512,2022-06-27
14564,-26.30269,-48.87244,250,1504,1512,2022-06-27
14565,-26.30268,-48.87248,250,1504,1512,2022-06-27
14566,-26.30267,-48.8724,250,1512,1520,2022-06-27
14567,-26.30267,-48.87242,250,1512,1512,2022-06-27
14568,-26.30266,-48.87242,400,1504,1504,2022-06-27
14569,-26.30265,-48.87247,250,1504,1536,2022-06-27
14570,-26.30263,-48.87241,250,1504,1512,2022-06-27
14571,-26.30263,-48.87251,250,1504,1512,2022-06-27
14572,-26.30263,-48.87251,250,1504,1512,2022-06-27
14573,-26.30262,-48.87249,250,1512,1512,2022-06-27
14574,-26.30261,-48.87245,250,1504,1512,2022-06-27
14575,-26.30261,-48.87246,250,1504,1512,2022-06-27
14576,-26.30261,-48.8725,400,1544,1552,2022-06-27
14577,-26.3026,-48.87244,400,1504,1512,2022-06-27
14578,-26.30259,-48.87242,400,1504,1504,2022-06-27
14579,-26.30259,-48.87247,250,1504,1480,2022-06-27
14580,-26.30258,-48.87239,250,1504,1536,2022-06-27
14581,-26.30257,-48.87248,250,1584,1584,2022-06-27
14582,-26.30252,-48.87244,250,1504,1536,2022-06-27
14583,-26.3015,-48.83182,300,656,672,2019-09-11
14584,-26.29896,-48.8539,500,1608,1608,2021-11-17
14585,-26.29851,-48.85353,500,448,448,2021-11-18
14586,-26.29836,-48.85399,500,1608,1600,2021-11-22
14587,-26.29836,-48.85372,500,1608,1608,2021-11-18
14588,-26.29829,-48.85405,500,1608,1608,2021-11-19
14589,-26.29826,-48.85398,500,1608,1616,2021-11-18
14590,-26.29826,-48.85383,500,1408,1416,2021-11-17
14591,-26.29823,-48.85393,500,1608,1608,2021-11-23
14592,-26.29823,-48.85392,500,1608,1632,2021-11-17
14593,-26.29823,-48.8539,500,1608,1608,2021-11-17
14594,-26.29821,-48.85417,500,1608,1616,2021-11-22
14595,-26.29821,-48.85407,500,1608,1600,2021-11-19
14596,-26.29821,-48.85407,500,1608,1608,2021-11-19
14597,-26.2982,-48.85376,500,1608,1608,2021-11-17
14598,-26.29819,-48.85387,500,1616,1600,2021-11-24
14599,-26.29818,-48.85442,500,1608,1624,2021-11-18
14600,-26.29811,-48.85395,500,1608,1624,2021-11-24
14601,-26.29811,-48.85372,500,1608,1624,2021-11-17
14602,-26.2981,-48.85397,500,1520,1496,2021-11-23
14603,-26.2981,-48.85391,500,1608,1504,2021-11-22
14604,-26.29804,-48.85375,500,1616,1624,2021-11-18
14605,-26.29799,-48.85367,500,1608,1608,2021-11-22
14606,-26.29794,-48.89668,400,1608,1704,2021-05-06
14607,-26.29793,-48.8534,500,1608,1616,2021-11-19
14608,-26.29793,-48.8534,500,1608,1624,2021-11-19
14609,-26.29791,-48.85408,500,1608,1648,2021-11-17
14610,-26.2979,-48.89689,500,1336,1360,2021-05-07
14611,-26.29789,-51.02876,300,1408,1344,2021-10-08
14612,-26.29786,-48.85391,500,1608,1624,2021-11-18
14613,-26.29783,-48.89669,400,1608,1624,2021-05-07
14614,-26.29783,-48.89668,400,1608,1072,2021-05-06
14615,-26.29781,-48.89672,400,1616,1760,2021-05-06
14616,-26.29781,-48.89668,500,1408,1408,2021-05-06
14617,-26.29779,-48.8966,500,1416,1424,2021-05-07
14618,-26.29778,-48.84998,500,1608,1616,2021-11-17
14619,-26.29777,-48.89677,400,1240,1272,2021-05-07
14620,-26.29777,-48.8966,500,1336,1352,2021-05-06
14621,-26.29776,-48.8967,500,1408,1424,2021-05-07
14622,-26.29775,-48.89661,400,1608,1600,2021-05-07
14623,-26.29775,-48.89664,500,1472,1472,2021-05-06
14624,-26.29774,-48.89676,400,1608,1672,2021-05-07
14625,-26.29774,-48.89676,400,1704,1712,2021-05-07
14626,-26.29774,-48.89664,500,1336,800,2021-05-06
14627,-26.29772,-48.89662,500,1336,1344,2021-05-06
14628,-26.29772,-48.89663,500,1336,1400,2021-05-06
14629,-26.29771,-48.89662,400,1608,1616,2021-05-07
14630,-26.29769,-48.89668,400,1248,1264,2021-05-07
14631,-26.29705,-48.85226,500,1608,1616,2021-11-19
14632,-26.29695,-48.85003,500,1608,1608,2021-11-22
14633,-26.29442,-48.81792,500,1376,1368,2020-11-30
14634,-26.29438,-48.81791,300,1304,1304,2020-11-30
14635,-26.29435,-48.81797,500,1312,1304,2020-11-30
14636,-26.29435,-48.81774,500,1320,1320,2020-11-30
