State,Sector,Year,Value
Montana,Industrial,2000,4.74507847
Montana,Industrial,2001,4.083411352
Montana,Industrial,2002,4.596589561
Montana,Industrial,2003,4.678104557
Montana,Industrial,2004,5.105668092
Montana,Industrial,2005,5.418482295
Montana,Industrial,2006,5.93366112
Montana,Industrial,2007,6.827760556
Montana,Industrial,2008,6.249226684
Montana,Industrial,2009,5.022096853
Montana,Industrial,2010,4.532462804
Montana,Residential,1990,1.249486734
Montana,Residential,1991,1.302544541
Montana,Residential,1992,1.12459595
Montana,Residential,1993,1.330725055
Montana,Residential,1994,1.211109761
Montana,Residential,1995,1.276653171
Montana,Residential,1996,1.470387187
Montana,Residential,1997,1.493536941
Montana,Residential,1998,1.238160086
Montana,Residential,1999,1.244374284
Montana,Residential,2000,1.377060823
Montana,Residential,2001,1.380509401
Montana,Residential,2002,1.448765623
Montana,Residential,2003,1.523771422
Montana,Residential,2004,1.623214415
Montana,Residential,2005,1.596721933
Montana,Residential,2006,1.563663796
Montana,Residential,2007,1.619025203
Montana,Residential,2008,1.763899845
Montana,Residential,2009,1.77894754
Montana,Residential,2010,1.636477597
Montana,Transportation,1990,5.851408353
Montana,Transportation,1991,5.779802391
Montana,Transportation,1992,6.273330441
Montana,Transportation,1993,6.484596836
Montana,Transportation,1994,6.738727305
Montana,Transportation,1995,7.011197512
Montana,Transportation,1996,6.910559198
Montana,Transportation,1997,7.071135088
Montana,Transportation,1998,7.09181379
Montana,Transportation,1999,7.362744324
Montana,Transportation,2000,7.467811394
Montana,Transportation,2001,7.591103236
Montana,Transportation,2002,7.613322301
Montana,Transportation,2003,7.164282049
Montana,Transportation,2004,7.817751919
Montana,Transportation,2005,8.31287409
Montana,Transportation,2006,8.564401399
Montana,Transportation,2007,9.018261411
Montana,Transportation,2008,7.631443387
Montana,Transportation,2009,7.373695181
Montana,Transportation,2010,7.728366325
Montana,Population,1990,"800,204"
Montana,Population,1991,"809,680"
Montana,Population,1992,"825,770"
Montana,Population,1993,"844,761"
Montana,Population,1994,"861,306"
Montana,Population,1995,"876,553"
Montana,Population,1996,"886,254"
Montana,Population,1997,"889,865"
Montana,Population,1998,"892,431"
Montana,Population,1999,"897,507"
Montana,Population,2000,"902,195"
Montana,Population,2001,"906,961"
Montana,Population,2002,"911,667"
Montana,Population,2003,"919,630"
Montana,Population,2004,"930,009"
Montana,Population,2005,"940,102"
Montana,Population,2006,"952,692"
Montana,Population,2007,"964,706"
Montana,Population,2008,"976,415"
Montana,Population,2009,"983,982"
Montana,Population,2010,"989,415"
Nebraska,Commercial,1990,2.128273674
Nebraska,Commercial,1991,2.276866287
Nebraska,Commercial,1992,1.993587189
Nebraska,Commercial,1993,1.977519826
Nebraska,Commercial,1994,2.227935602
Nebraska,Commercial,1995,2.19664234
Nebraska,Commercial,1996,2.321715843
Nebraska,Commercial,1997,2.075517298
Nebraska,Commercial,1998,1.677801583
Nebraska,Commercial,1999,1.598147141
Nebraska,Commercial,2000,1.764155292
Nebraska,Commercial,2001,1.732268754
Nebraska,Commercial,2002,1.644402676
Nebraska,Commercial,2003,1.718170954
Nebraska,Commercial,2004,1.815060943
Nebraska,Commercial,2005,1.620440106
Nebraska,Commercial,2006,1.675975936
Nebraska,Commercial,2007,1.787690291
Nebraska,Commercial,2008,2.079411736
Nebraska,Commercial,2009,1.867194856
Nebraska,Commercial,2010,1.892727148
Nebraska,Electric Power,1990,13.46678914
Nebraska,Electric Power,1991,14.24985248
Nebraska,Electric Power,1992,13.1153495
Nebraska,Electric Power,1993,15.48275813
Nebraska,Electric Power,1994,14.88153399
Nebraska,Electric Power,1995,16.85503519
Nebraska,Electric Power,1996,16.87996189
Nebraska,Electric Power,1997,18.08171094
Nebraska,Electric Power,1998,18.74494228
Nebraska,Electric Power,1999,18.09922978
Nebraska,Electric Power,2000,18.90363977
Nebraska,Electric Power,2001,20.48065385
Nebraska,Electric Power,2002,19.8798267
Nebraska,Electric Power,2003,20.78309359
Nebraska,Electric Power,2004,20.38591217
Nebraska,Electric Power,2005,21.08078086
Nebraska,Electric Power,2006,20.91029484
Nebraska,Electric Power,2007,20.11784571
Nebraska,Electric Power,2008,21.61199787
Nebraska,Electric Power,2009,22.8366194
Nebraska,Electric Power,2010,22.82760732
Nebraska,Industrial,1990,4.310648424
Nebraska,Industrial,1991,4.316595436
Nebraska,Industrial,1992,4.490756608
Nebraska,Industrial,1993,5.264439455
Nebraska,Industrial,1994,5.472782962
Nebraska,Industrial,1995,5.509286293
Nebraska,Industrial,1996,4.975222374
Nebraska,Industrial,1997,5.413551113
Nebraska,Industrial,1998,6.211893482
Nebraska,Industrial,1999,5.379660579
Nebraska,Industrial,2000,5.630661706
Nebraska,Industrial,2001,5.884707587
Nebraska,Industrial,2002,5.761945336
Nebraska,Industrial,2003,5.648324002
Nebraska,Industrial,2004,5.934812496
Nebraska,Industrial,2005,5.837627572
Nebraska,Industrial,2006,6.542106303
Nebraska,Industrial,2007,7.346857038
Nebraska,Industrial,2008,7.387506522
Nebraska,Industrial,2009,7.27410513
Nebraska,Industrial,2010,7.80540202
Nebraska,Residential,1990,2.505163319
Nebraska,Residential,1991,2.740890361
Nebraska,Residential,1992,2.53988991
Nebraska,Residential,1993,2.874455693
Nebraska,Residential,1994,2.666806155
Nebraska,Residential,1995,2.683633635
Nebraska,Residential,1996,3.071913581
Nebraska,Residential,1997,2.881632193
Nebraska,Residential,1998,2.631201917
Nebraska,Residential,1999,2.627700133
Nebraska,Residential,2000,2.766839797
Nebraska,Residential,2001,2.977516358
Nebraska,Residential,2002,2.885548145
Nebraska,Residential,2003,2.75517254
Nebraska,Residential,2004,2.515237461
Nebraska,Residential,2005,2.511228713
Nebraska,Residential,2006,2.344355532
Nebraska,Residential,2007,2.542371108
Nebraska,Residential,2008,2.870932575
Nebraska,Residential,2009,2.682139738
Nebraska,Residential,2010,2.666226006
Nebraska,Transportation,1990,10.52462831
Nebraska,Transportation,1991,10.24582992
Nebraska,Transportation,1992,10.60953462
Nebraska,Transportation,1993,10.65795213
Nebraska,Transportation,1994,10.89661837
Nebraska,Transportation,1995,11.55569099
Nebraska,Transportation,1996,12.65121007
Nebraska,Transportation,1997,12.85894663
Nebraska,Transportation,1998,13.47505893
Nebraska,Transportation,1999,13.81390326
Nebraska,Transportation,2000,12.17176235
Nebraska,Transportation,2001,11.4656576
Nebraska,Transportation,2002,11.782495
Nebraska,Transportation,2003,11.98191392
Nebraska,Transportation,2004,12.27089207
Nebraska,Transportation,2005,12.29055979
Nebraska,Transportation,2006,12.47177432
Nebraska,Transportation,2007,12.62307355
Nebraska,Transportation,2008,12.48768788
Nebraska,Transportation,2009,11.86970073
Nebraska,Transportation,2010,12.65591282
Nebraska,Population,1990,"1,581,660"
Nebraska,Population,1991,"1,595,919"
Nebraska,Population,1992,"1,611,687"
Nebraska,Population,1993,"1,625,590"
Nebraska,Population,1994,"1,639,041"
Nebraska,Population,1995,"1,656,992"
Nebraska,Population,1996,"1,673,740"
Nebraska,Population,1997,"1,686,418"
Nebraska,Population,1998,"1,695,816"
Nebraska,Population,1999,"1,704,764"
Nebraska,Population,2000,"1,711,263"
Nebraska,Population,2001,"1,719,836"
Nebraska,Population,2002,"1,728,292"
Nebraska,Population,2003,"1,738,643"
Nebraska,Population,2004,"1,749,370"
Nebraska,Population,2005,"1,761,497"
Nebraska,Population,2006,"1,772,693"
Nebraska,Population,2007,"1,783,440"
Nebraska,Population,2008,"1,796,378"
Nebraska,Population,2009,"1,812,683"
Nebraska,Population,2010,"1,826,341"
Nevada,Commercial,1990,1.066563526
Nevada,Commercial,1991,1.154554564
Nevada,Commercial,1992,1.110801844
Nevada,Commercial,1993,1.407476628
Nevada,Commercial,1994,1.431828616
Nevada,Commercial,1995,1.432538945
Nevada,Commercial,1996,1.60443385
Nevada,Commercial,1997,1.373248665
Nevada,Commercial,1998,1.489372067
Nevada,Commercial,1999,1.470622642
Nevada,Commercial,2000,1.625374314
Nevada,Commercial,2001,1.439433937
Nevada,Commercial,2002,1.46886582
Nevada,Commercial,2003,1.473573956
Nevada,Commercial,2004,1.658795477
Nevada,Commercial,2005,1.760756172
Nevada,Commercial,2006,1.835275865
Nevada,Commercial,2007,1.752095771
Nevada,Commercial,2008,1.795507988
Nevada,Commercial,2009,1.786490855
Nevada,Commercial,2010,1.828934035
Nevada,Electric Power,1990,16.77691286
Nevada,Electric Power,1991,18.02841961
Nevada,Electric Power,1992,18.68813661
Nevada,Electric Power,1993,18.29684197
Nevada,Electric Power,1994,19.76415649
Nevada,Electric Power,1995,18.19004374
Nevada,Electric Power,1996,19.5622438
Nevada,Electric Power,1997,19.44377025
Nevada,Electric Power,1998,21.09292827
Nevada,Electric Power,1999,21.25612905
Nevada,Electric Power,2000,24.67252915
Nevada,Electric Power,2001,23.99494823
Nevada,Electric Power,2002,20.8815704
Nevada,Electric Power,2003,22.80564842
Nevada,Electric Power,2004,25.12083102
Nevada,Electric Power,2005,26.11361003
Nevada,Electric Power,2006,16.52030579
Nevada,Electric Power,2007,16.64856016
Nevada,Electric Power,2008,17.82575087
Nevada,Electric Power,2009,17.99898368
Nevada,Electric Power,2010,16.69552143
Nevada,Industrial,1990,2.138825675
Nevada,Industrial,1991,2.237689106
Nevada,Industrial,1992,2.515420348
Nevada,Industrial,1993,2.566385358
Nevada,Industrial,1994,2.682720077
Nevada,Industrial,1995,3.057148499
Nevada,Industrial,1996,2.717875968
Nevada,Industrial,1997,2.870648185
Nevada,Industrial,1998,2.749734945
Nevada,Industrial,1999,2.611563453
Nevada,Industrial,2000,2.465588784
Nevada,Industrial,2001,2.443814936
Nevada,Industrial,2002,2.185651477
Nevada,Industrial,2003,1.992637418
Nevada,Industrial,2004,2.520969234
Nevada,Industrial,2005,2.789901059
Nevada,Industrial,2006,2.89272499
Nevada,Industrial,2007,2.85037735
Nevada,Industrial,2008,2.698832159
Nevada,Industrial,2009,2.703355102
Nevada,Industrial,2010,2.764529825
Nevada,Residential,1990,1.192418665
Nevada,Residential,1991,1.292800927
Nevada,Residential,1992,1.229020058
Nevada,Residential,1993,1.367677814
Nevada,Residential,1994,1.385340025
Nevada,Residential,1995,1.309814114
Nevada,Residential,1996,1.440630462
Nevada,Residential,1997,1.601340535
Nevada,Residential,1998,1.908317326
Nevada,Residential,1999,1.822405641
Nevada,Residential,2000,1.83484759
Nevada,Residential,2001,1.966461654
Nevada,Residential,2002,1.989556968
Nevada,Residential,2003,1.968323606
Nevada,Residential,2004,2.16267092
Nevada,Residential,2005,2.216828538
Nevada,Residential,2006,2.276618269
Nevada,Residential,2007,2.276799064
Nevada,Residential,2008,2.32600086
Nevada,Residential,2009,2.335967138
Nevada,Residential,2010,2.363984107
Nevada,Transportation,1990,9.437682119
Nevada,Transportation,1991,9.822632551
Nevada,Transportation,1992,10.02947929
Nevada,Transportation,1993,10.43559147
Nevada,Transportation,1994,11.01861929
Nevada,Transportation,1995,11.43068702
Nevada,Transportation,1996,12.78739144
Nevada,Transportation,1997,12.76196213
Nevada,Transportation,1998,13.09390649
Nevada,Transportation,1999,13.92020088
Nevada,Transportation,2000,14.51277044
Nevada,Transportation,2001,14.519588
Nevada,Transportation,2002,14.75418756
Nevada,Transportation,2003,15.03413054
Nevada,Transportation,2004,16.11025963
Nevada,Transportation,2005,16.82878302
Nevada,Transportation,2006,18.00414953
Nevada,Transportation,2007,18.29077775
Nevada,Transportation,2008,16.56430426
Nevada,Transportation,2009,14.8763329
Nevada,Transportation,2010,14.39683412
Nevada,Population,1990,"1,220,695"
Nevada,Population,1991,"1,296,171"
Nevada,Population,1992,"1,351,367"
Nevada,Population,1993,"1,411,215"
Nevada,Population,1994,"1,499,298"
Nevada,Population,1995,"1,581,578"
Nevada,Population,1996,"1,666,320"
Nevada,Population,1997,"1,764,104"
Nevada,Population,1998,"1,853,191"
Nevada,Population,1999,"1,934,718"
Nevada,Population,2000,"1,998,257"
Nevada,Population,2001,"2,098,399"
Nevada,Population,2002,"2,173,791"
Nevada,Population,2003,"2,248,850"
Nevada,Population,2004,"2,346,222"
Nevada,Population,2005,"2,432,143"
Nevada,Population,2006,"2,522,658"
Nevada,Population,2007,"2,601,072"
Nevada,Population,2008,"2,653,630"
Nevada,Population,2009,"2,684,665"
Nevada,Population,2010,"2,700,551"
New Hampshire,Commercial,1990,1.369946169
New Hampshire,Commercial,1991,1.331167639
New Hampshire,Commercial,1992,1.19731813
New Hampshire,Commercial,1993,1.182484389
New Hampshire,Commercial,1994,1.332240041
New Hampshire,Commercial,1995,1.216827773
New Hampshire,Commercial,1996,1.352375326
New Hampshire,Commercial,1997,1.369074704
New Hampshire,Commercial,1998,1.214116898
New Hampshire,Commercial,1999,1.247257126
New Hampshire,Commercial,2000,1.528248398
New Hampshire,Commercial,2001,1.389189905
New Hampshire,Commercial,2002,1.386685417
New Hampshire,Commercial,2003,1.701799364
New Hampshire,Commercial,2004,1.872383568
New Hampshire,Commercial,2005,1.98423766
New Hampshire,Commercial,2006,1.378201433
New Hampshire,Commercial,2007,1.43251813
New Hampshire,Commercial,2008,1.449320069
New Hampshire,Commercial,2009,1.401380664
New Hampshire,Commercial,2010,1.266602807
New Hampshire,Electric Power,1990,4.759300919
New Hampshire,Electric Power,1991,4.356566648
New Hampshire,Electric Power,1992,4.231177034
New Hampshire,Electric Power,1993,4.409531433
New Hampshire,Electric Power,1994,4.351807451
New Hampshire,Electric Power,1995,4.283132079
New Hampshire,Electric Power,1996,4.073186506
New Hampshire,Electric Power,1997,5.050520613
New Hampshire,Electric Power,1998,4.673194771
New Hampshire,Electric Power,1999,4.551293231
New Hampshire,Electric Power,2000,4.473563638
New Hampshire,Electric Power,2001,4.12076243
New Hampshire,Electric Power,2002,4.276378202
New Hampshire,Electric Power,2003,7.088942707
New Hampshire,Electric Power,2004,7.638912994
New Hampshire,Electric Power,2005,7.651348328
New Hampshire,Electric Power,2006,6.728105653
New Hampshire,Electric Power,2007,6.614450222
New Hampshire,Electric Power,2008,6.53924266
New Hampshire,Electric Power,2009,5.26846909
New Hampshire,Electric Power,2010,5.326048028
New Hampshire,Industrial,1990,0.791302732
New Hampshire,Industrial,1991,0.800066411
New Hampshire,Industrial,1992,1.099400206
New Hampshire,Industrial,1993,1.332358018
New Hampshire,Industrial,1994,1.130703891
New Hampshire,Industrial,1995,1.043747681
New Hampshire,Industrial,1996,1.025528088
New Hampshire,Industrial,1997,0.987218896
New Hampshire,Industrial,1998,0.959942404
New Hampshire,Industrial,1999,0.949248574
New Hampshire,Industrial,2000,1.189005525
New Hampshire,Industrial,2001,1.218030532
New Hampshire,Industrial,2002,1.107067561
New Hampshire,Industrial,2003,1.099598685
New Hampshire,Industrial,2004,1.118671795
New Hampshire,Industrial,2005,0.970339755
New Hampshire,Industrial,2006,1.109295969
New Hampshire,Industrial,2007,0.879384758
New Hampshire,Industrial,2008,0.8442164
New Hampshire,Industrial,2009,0.776082279
New Hampshire,Industrial,2010,0.760880779
New Hampshire,Residential,1990,2.440878807
New Hampshire,Residential,1991,2.438490618
New Hampshire,Residential,1992,2.550846997
New Hampshire,Residential,1993,2.538788478
New Hampshire,Residential,1994,2.599764461
New Hampshire,Residential,1995,2.728196272
New Hampshire,Residential,1996,2.901088423
New Hampshire,Residential,1997,2.880746537
New Hampshire,Residential,1998,2.805978372
New Hampshire,Residential,1999,2.829835537
New Hampshire,Residential,2000,2.895364897
New Hampshire,Residential,2001,2.824699366
New Hampshire,Residential,2002,2.634903672
New Hampshire,Residential,2003,3.200563911
New Hampshire,Residential,2004,3.356386494
New Hampshire,Residential,2005,3.145550038
New Hampshire,Residential,2006,2.769665846
New Hampshire,Residential,2007,2.770260476
New Hampshire,Residential,2008,2.799743114
New Hampshire,Residential,2009,2.572986369
New Hampshire,Residential,2010,2.294830673
New Hampshire,Transportation,1990,5.218763949
New Hampshire,Transportation,1991,5.317563571
New Hampshire,Transportation,1992,5.287699093
New Hampshire,Transportation,1993,5.402434229
New Hampshire,Transportation,1994,5.514853071
New Hampshire,Transportation,1995,5.757349635
New Hampshire,Transportation,1996,5.915364197
New Hampshire,Transportation,1997,6.236589377
New Hampshire,Transportation,1998,6.862242144
New Hampshire,Transportation,1999,7.111395034
New Hampshire,Transportation,2000,7.258046809
New Hampshire,Transportation,2001,7.272484962
New Hampshire,Transportation,2002,8.13587399
New Hampshire,Transportation,2003,7.571267966
New Hampshire,Transportation,2004,7.81126266
New Hampshire,Transportation,2005,7.370535682
New Hampshire,Transportation,2006,7.287517013
New Hampshire,Transportation,2007,7.447367435
New Hampshire,Transportation,2008,7.339818303
New Hampshire,Transportation,2009,7.23835264
New Hampshire,Transportation,2010,7.274155443
New Hampshire,Population,1990,"1,112,384"
New Hampshire,Population,1991,"1,109,929"
New Hampshire,Population,1992,"1,117,784"
New Hampshire,Population,1993,"1,129,458"
New Hampshire,Population,1994,"1,142,560"
New Hampshire,Population,1995,"1,157,561"
New Hampshire,Population,1996,"1,174,719"
New Hampshire,Population,1997,"1,189,425"
New Hampshire,Population,1998,"1,205,940"
New Hampshire,Population,1999,"1,222,014"
New Hampshire,Population,2000,"1,235,786"
New Hampshire,Population,2001,"1,255,517"
New Hampshire,Population,2002,"1,269,089"
New Hampshire,Population,2003,"1,279,840"
New Hampshire,Population,2004,"1,290,121"
New Hampshire,Population,2005,"1,298,492"
New Hampshire,Population,2006,"1,308,389"
New Hampshire,Population,2007,"1,312,540"
New Hampshire,Population,2008,"1,315,906"
New Hampshire,Population,2009,"1,316,102"
New Hampshire,Population,2010,"1,316,470"
New Jersey,Commercial,1990,10.94467663
New Jersey,Commercial,1991,11.04402113
New Jersey,Commercial,1992,11.45171561
New Jersey,Commercial,1993,10.8101212
New Jersey,Commercial,1994,11.05471292
New Jersey,Commercial,1995,10.07947637
New Jersey,Commercial,1996,11.26266717
New Jersey,Commercial,1997,11.54571558
New Jersey,Commercial,1998,10.21727729
New Jersey,Commercial,1999,11.75967527
New Jersey,Commercial,2000,11.03400243
New Jersey,Commercial,2001,9.563987441
New Jersey,Commercial,2002,9.550527116
New Jersey,Commercial,2003,10.60280977
New Jersey,Commercial,2004,10.89602763
New Jersey,Commercial,2005,11.27465354
New Jersey,Commercial,2006,9.544354723
New Jersey,Commercial,2007,10.99112337
New Jersey,Commercial,2008,10.59729553
New Jersey,Commercial,2009,11.15147465
New Jersey,Commercial,2010,10.9500528
New Jersey,Electric Power,1990,12.15928119
New Jersey,Electric Power,1991,11.99801007
New Jersey,Electric Power,1992,12.6895092
New Jersey,Electric Power,1993,13.35627053
New Jersey,Electric Power,1994,15.3859895
New Jersey,Electric Power,1995,16.93458554
New Jersey,Electric Power,1996,15.74239245
New Jersey,Electric Power,1997,17.08934878
New Jersey,Electric Power,1998,15.87742908
New Jersey,Electric Power,1999,16.59550247
New Jersey,Electric Power,2000,18.85298351
New Jersey,Electric Power,2001,18.58736126
New Jersey,Electric Power,2002,18.99989044
New Jersey,Electric Power,2003,17.93699344
New Jersey,Electric Power,2004,18.86760975
New Jersey,Electric Power,2005,19.06674742
New Jersey,Electric Power,2006,18.07786102
New Jersey,Electric Power,2007,19.2041147
New Jersey,Electric Power,2008,18.49485684
New Jersey,Electric Power,2009,14.5396917
New Jersey,Electric Power,2010,17.61824252
New Jersey,Industrial,1990,15.22248145
New Jersey,Industrial,1991,15.46992276
New Jersey,Industrial,1992,19.47031479
New Jersey,Industrial,1993,19.76857277
New Jersey,Industrial,1994,20.43465141
New Jersey,Industrial,1995,20.71576612
New Jersey,Industrial,1996,20.75630183
New Jersey,Industrial,1997,20.93071804
New Jersey,Industrial,1998,19.81136088
New Jersey,Industrial,1999,20.14759847
New Jersey,Industrial,2000,13.36883146
New Jersey,Industrial,2001,14.53760859
New Jersey,Industrial,2002,13.75029987
New Jersey,Industrial,2003,14.13581295
New Jersey,Industrial,2004,14.37078007
New Jersey,Industrial,2005,14.34144566
New Jersey,Industrial,2006,13.12900725
New Jersey,Industrial,2007,12.99558356
New Jersey,Industrial,2008,11.26495416
New Jersey,Industrial,2009,9.614567336
New Jersey,Industrial,2010,9.18084519
New Jersey,Residential,1990,15.52024433
New Jersey,Residential,1991,15.487441
New Jersey,Residential,1992,16.79439781
New Jersey,Residential,1993,16.45922321
New Jersey,Residential,1994,18.2913642
New Jersey,Residential,1995,16.26872889
New Jersey,Residential,1996,17.95353826
New Jersey,Residential,1997,17.20902676
New Jersey,Residential,1998,15.24011393
New Jersey,Residential,1999,16.25889781
New Jersey,Residential,2000,17.02151905
New Jersey,Residential,2001,16.50299732
New Jersey,Residential,2002,15.84786676
New Jersey,Residential,2003,18.34538346
New Jersey,Residential,2004,17.47681022
New Jersey,Residential,2005,16.90541368
New Jersey,Residential,2006,14.17289546
New Jersey,Residential,2007,16.13192523
New Jersey,Residential,2008,15.41826632
New Jersey,Residential,2009,15.6374145
New Jersey,Residential,2010,14.69932316
New Jersey,Transportation,1990,57.06265506
New Jersey,Transportation,1991,57.84427446
New Jersey,Transportation,1992,58.13336399
New Jersey,Transportation,1993,55.20882971
New Jersey,Transportation,1994,60.2503953
New Jersey,Transportation,1995,61.15780612
New Jersey,Transportation,1996,59.25306244
New Jersey,Transportation,1997,59.96191941
New Jersey,Transportation,1998,60.92710406
New Jersey,Transportation,1999,60.75889243
New Jersey,Transportation,2000,64.98689949
New Jersey,Transportation,2001,63.12661431
New Jersey,Transportation,2002,63.88623723
New Jersey,Transportation,2003,62.17158739
New Jersey,Transportation,2004,64.73261592
New Jersey,Transportation,2005,69.46966676
New Jersey,Transportation,2006,68.77890212
New Jersey,Transportation,2007,72.5699232
New Jersey,Transportation,2008,71.58062071
New Jersey,Transportation,2009,62.26678754
New Jersey,Transportation,2010,65.77027991
New Jersey,Population,1990,"7,762,963"
New Jersey,Population,1991,"7,814,676"
New Jersey,Population,1992,"7,880,508"
New Jersey,Population,1993,"7,948,915"
New Jersey,Population,1994,"8,014,306"
New Jersey,Population,1995,"8,083,242"
New Jersey,Population,1996,"8,149,596"
New Jersey,Population,1997,"8,218,808"
New Jersey,Population,1998,"8,287,418"
New Jersey,Population,1999,"8,359,592"
New Jersey,Population,2000,"8,414,350"
New Jersey,Population,2001,"8,492,671"
New Jersey,Population,2002,"8,552,643"
New Jersey,Population,2003,"8,601,402"
New Jersey,Population,2004,"8,634,561"
New Jersey,Population,2005,"8,651,974"
New Jersey,Population,2006,"8,661,679"
New Jersey,Population,2007,"8,677,885"
New Jersey,Population,2008,"8,711,090"
New Jersey,Population,2009,"8,755,602"
New Jersey,Population,2010,"8,791,894"
New Mexico,Commercial,1990,1.660901487
New Mexico,Commercial,1991,1.663827917
New Mexico,Commercial,1992,1.732379512
New Mexico,Commercial,1993,1.730284085
New Mexico,Commercial,1994,1.465780499
New Mexico,Commercial,1995,1.464926237
New Mexico,Commercial,1996,1.592180714
New Mexico,Commercial,1997,1.635957769
New Mexico,Commercial,1998,1.582344395
New Mexico,Commercial,1999,1.667502401
New Mexico,Commercial,2000,1.631381418
New Mexico,Commercial,2001,1.762954347
New Mexico,Commercial,2002,1.735974957
New Mexico,Commercial,2003,1.768083377
New Mexico,Commercial,2004,1.707286425
New Mexico,Commercial,2005,1.694068702
New Mexico,Commercial,2006,1.544338588
New Mexico,Commercial,2007,1.544359606
New Mexico,Commercial,2008,1.729553976
New Mexico,Commercial,2009,1.555129127
New Mexico,Commercial,2010,1.563609852
New Mexico,Electric Power,1990,27.08147327
New Mexico,Electric Power,1991,23.31190818
New Mexico,Electric Power,1992,26.0941516
New Mexico,Electric Power,1993,26.60559543
New Mexico,Electric Power,1994,27.58919586
New Mexico,Electric Power,1995,27.25671021
New Mexico,Electric Power,1996,27.75768968
New Mexico,Electric Power,1997,28.90413566
New Mexico,Electric Power,1998,29.39952317
New Mexico,Electric Power,1999,30.00849171
New Mexico,Electric Power,2000,30.86522839
New Mexico,Electric Power,2001,30.1820234
New Mexico,Electric Power,2002,28.39264073
New Mexico,Electric Power,2003,30.42550519
New Mexico,Electric Power,2004,30.42753104
New Mexico,Electric Power,2005,31.75962479
New Mexico,Electric Power,2006,32.37276567
New Mexico,Electric Power,2007,30.82663508
New Mexico,Electric Power,2008,30.18848356
New Mexico,Electric Power,2009,32.34205782
New Mexico,Electric Power,2010,28.77331022
New Mexico,Industrial,1990,7.046521116
New Mexico,Industrial,1991,6.522929855
New Mexico,Industrial,1992,6.722800184
New Mexico,Industrial,1993,6.499049449
New Mexico,Industrial,1994,6.548558693
New Mexico,Industrial,1995,6.902739316
New Mexico,Industrial,1996,8.078450427
New Mexico,Industrial,1997,7.334096082
New Mexico,Industrial,1998,6.489267572
New Mexico,Industrial,1999,6.468186939
New Mexico,Industrial,2000,7.761724907
New Mexico,Industrial,2001,7.817924318
New Mexico,Industrial,2002,7.126412398
New Mexico,Industrial,2003,7.697282859
New Mexico,Industrial,2004,8.161798833
New Mexico,Industrial,2005,7.808303605
New Mexico,Industrial,2006,7.837980354
New Mexico,Industrial,2007,8.537601712
New Mexico,Industrial,2008,8.437851461
New Mexico,Industrial,2009,7.830240654
New Mexico,Industrial,2010,7.969096299
New Mexico,Residential,1990,1.9679712
New Mexico,Residential,1991,1.956345791
New Mexico,Residential,1992,1.994405337
New Mexico,Residential,1993,1.948613627
New Mexico,Residential,1994,1.816801688
New Mexico,Residential,1995,1.755030729
New Mexico,Residential,1996,2.045181926
New Mexico,Residential,1997,2.234321391
New Mexico,Residential,1998,2.225503226
New Mexico,Residential,1999,2.319096261
New Mexico,Residential,2000,2.310627772
New Mexico,Residential,2001,2.575876436
New Mexico,Residential,2002,2.350738197
New Mexico,Residential,2003,2.197996005
New Mexico,Residential,2004,2.298615794
New Mexico,Residential,2005,2.27130364
New Mexico,Residential,2006,2.131873026
New Mexico,Residential,2007,2.231504642
New Mexico,Residential,2008,2.261880465
New Mexico,Residential,2009,2.196397481
New Mexico,Residential,2010,2.295432438
New Mexico,Transportation,1990,14.85746007
New Mexico,Transportation,1991,14.61815089
New Mexico,Transportation,1992,14.11135672
New Mexico,Transportation,1993,14.86730582
New Mexico,Transportation,1994,14.13483128
New Mexico,Transportation,1995,12.74367528
New Mexico,Transportation,1996,12.78930645
New Mexico,Transportation,1997,15.4945392
New Mexico,Transportation,1998,15.4949522
New Mexico,Transportation,1999,15.55566336
New Mexico,Transportation,2000,15.2823189
New Mexico,Transportation,2001,15.6622013
New Mexico,Transportation,2002,15.44068826
New Mexico,Transportation,2003,14.99370472
New Mexico,Transportation,2004,15.72554447
New Mexico,Transportation,2005,15.36515999
New Mexico,Transportation,2006,16.03487843
New Mexico,Transportation,2007,15.54904316
New Mexico,Transportation,2008,14.56070457
New Mexico,Transportation,2009,14.11266504
New Mexico,Transportation,2010,13.77448817
New Mexico,Population,1990,"1,521,574"
New Mexico,Population,1991,"1,555,305"
New Mexico,Population,1992,"1,595,442"
New Mexico,Population,1993,"1,636,453"
New Mexico,Population,1994,"1,682,398"
New Mexico,Population,1995,"1,720,394"
New Mexico,Population,1996,"1,752,326"
New Mexico,Population,1997,"1,774,839"
New Mexico,Population,1998,"1,793,484"
New Mexico,Population,1999,"1,808,082"
New Mexico,Population,2000,"1,819,046"
New Mexico,Population,2001,"1,831,690"
New Mexico,Population,2002,"1,855,309"
New Mexico,Population,2003,"1,877,574"
New Mexico,Population,2004,"1,903,808"
New Mexico,Population,2005,"1,932,274"
New Mexico,Population,2006,"1,962,137"
New Mexico,Population,2007,"1,990,070"
New Mexico,Population,2008,"2,010,662"
New Mexico,Population,2009,"2,036,802"
New Mexico,Population,2010,"2,059,179"
New York,Commercial,1990,26.81980663
New York,Commercial,1991,26.46876261
New York,Commercial,1992,27.52958694
New York,Commercial,1993,28.19977976
New York,Commercial,1994,27.67092765
New York,Commercial,1995,26.9188315
New York,Commercial,1996,27.78445637
